CODCLI;VENDAS;DATA
5932;1439,8;29/08/2023
8795;900,1;29/08/2023
410;591,31;29/08/2023
8690;369;29/08/2023
2106;12448,5;29/08/2023
4027;451,6;10/10/2023
9436;216,18;10/10/2023
8309;818,5;10/10/2023
5679;270;10/10/2023
199;815,7;10/10/2023
6457;1536;11/10/2023
4849;499;11/10/2023
8423;1403;11/10/2023
25;460,8;14/11/2023
5585;306,88;16/11/2023
9785;1406,5;16/11/2023
5981;0;16/11/2023
8187;1031,35;16/11/2023
8187;1050,09;16/11/2023
8931;270,9;16/11/2023
9551;309,14;17/11/2023
6473;557,4;17/11/2023
8709;150,06;29/11/2023
8425;0;29/11/2023
7644;386,3;29/11/2023
9807;256;29/11/2023
9142;167,95;29/11/2023
9703;717;29/11/2023
410;4598;29/11/2023
9281;288;29/11/2023
1961;1999,95;29/11/2023
9577;1507,98;31/08/2023
8688;735,7;31/08/2023
7912;327,56;04/09/2023
1033;331,9;04/09/2023
9670;308;20/10/2023
6457;2433;20/10/2023
8131;610,84;20/10/2023
5676;987,44;20/10/2023
9585;454,79;20/10/2023
5690;502,3;20/10/2023
8957;201,96;14/11/2023
5261;1304,9;14/11/2023
6840;290;14/11/2023
7904;856;14/11/2023
7370;218;14/11/2023
9495;239,3;14/11/2023
715;2767,03;14/11/2023
2169;920,7;14/11/2023
105;1932,82;14/11/2023
2020;1250;06/12/2023
9836;507,27;05/12/2023
5932;857,47;06/12/2023
5559;303,6;06/12/2023
4240;490,15;06/12/2023
9704;264;06/12/2023
8792;225;06/12/2023
7581;504;06/12/2023
9359;244;25/08/2023
2763;179,4;28/08/2023
7677;792;28/08/2023
6062;4950;28/08/2023
5676;6570;28/08/2023
5598;51,9;28/09/2023
2039;842,6;28/09/2023
8423;1110;28/09/2023
9577;640,4;28/09/2023
8338;479;28/09/2023
6326;1351,1;28/09/2023
652;805,4;28/09/2023
6774;306;28/09/2023
716;582;17/10/2023
122;500;17/10/2023
5013;747;18/10/2023
4303;375,3;19/10/2023
12;300;23/10/2023
9329;150,92;24/10/2023
1872;1112,7;24/10/2023
8467;640,46;24/10/2023
8304;203,6;21/11/2023
9737;2235;21/11/2023
6708;590;21/11/2023
5724;1068,22;21/11/2023
9274;171,75;21/11/2023
4169;373;21/11/2023
7485;162,5;21/11/2023
6753;2190,93;30/08/2023
6779;465,09;30/08/2023
7644;1056,1;30/08/2023
5850;2226,6;30/08/2023
652;1328,1;30/08/2023
9014;412,55;30/08/2023
5684;3839,75;30/08/2023
5559;198;30/08/2023
4169;432,3;20/09/2023
8512;238;20/09/2023
7760;202,86;20/09/2023
3326;308,91;20/09/2023
7556;388,1;20/09/2023
6311;304,23;20/09/2023
6241;262;20/09/2023
8652;9900;20/09/2023
4782;155,7;13/10/2023
2221;1718,78;13/10/2023
716;165,12;13/10/2023
6753;1696,55;13/10/2023
8135;1559,82;13/10/2023
9283;365;13/10/2023
8649;3200;13/10/2023
8757;1858,6;13/10/2023
1513;1533,5;13/10/2023
2816;1076,3;14/11/2023
9616;594;14/11/2023
6606;1092;14/11/2023
5964;222,39;14/11/2023
5964;627,82;14/11/2023
7566;2101,55;14/11/2023
3620;289,8;14/11/2023
7063;769,75;14/11/2023
7302;441;14/11/2023
5987;272,81;30/08/2023
1215;305,25;30/08/2023
1872;150,35;30/08/2023
5513;23172,31;30/08/2023
8341;1873,05;31/08/2023
6827;755;31/08/2023
5200;403,18;31/08/2023
75;1200;11/10/2023
5679;438;11/10/2023
76;811,6;11/10/2023
2106;5037,25;11/10/2023
7136;1265,7;11/10/2023
2106;2016,3;11/10/2023
2106;3048,5;11/10/2023
9704;776,13;11/10/2023
4594;2442,3;17/11/2023
4932;751,75;17/11/2023
459;629,96;17/11/2023
8778;435,18;17/11/2023
9585;212,62;17/11/2023
8863;328,35;17/11/2023
8671;311,95;20/11/2023
396;353,4;29/11/2023
7825;350,4;30/11/2023
2447;425;30/11/2023
5452;5466,3;30/11/2023
9826;1138,07;30/11/2023
2944;0;30/11/2023
4614;4926,5;30/11/2023
1480;3918,76;18/08/2023
5976;784,6;08/09/2023
5619;153,8;08/09/2023
3404;602,68;08/09/2023
1616;732,84;08/09/2023
6326;868,4;08/09/2023
6388;304,25;08/09/2023
4589;182,2;20/10/2023
9140;636,53;20/10/2023
9720;2448,32;20/10/2023
8187;2697,26;20/10/2023
4240;151,3;20/10/2023
6693;967,6;20/10/2023
2183;498;20/10/2023
4539;387,96;23/10/2023
120;455;14/11/2023
437;715;14/11/2023
824;236,7;14/11/2023
1961;752;14/11/2023
9042;175;14/11/2023
4668;188,18;14/11/2023
4559;667,7;14/11/2023
7722;352,45;14/11/2023
4724;258,1;06/12/2023
3003;902,69;06/12/2023
9268;1020,84;06/12/2023
2332;2337,86;06/12/2023
1480;7141,58;06/12/2023
429;4520,42;06/12/2023
7722;448,95;06/12/2023
88;1309,85;06/12/2023
802;2550;30/08/2023
2501;198;30/08/2023
1480;3606,7;30/08/2023
9076;2319,34;30/08/2023
2106;507;30/08/2023
9281;920;30/08/2023
1144;728,5;30/08/2023
672;173,7;30/08/2023
410;385;28/09/2023
3191;750;28/09/2023
8931;150;28/09/2023
8717;4045;28/09/2023
6337;519,5;28/09/2023
1616;435,24;28/09/2023
7098;358,8;24/10/2023
9348;281,88;24/10/2023
9736;154,8;24/10/2023
3804;2200;24/10/2023
2857;2350,93;24/10/2023
7949;937,62;25/10/2023
6388;319,9;24/10/2023
7581;1980;25/10/2023
7672;150;22/11/2023
9459;172;22/11/2023
1513;1176,7;22/11/2023
3804;2549,5;22/11/2023
8341;387,8;22/11/2023
2220;884,86;22/11/2023
482;277,8;22/11/2023
4614;1085,8;30/08/2023
6062;4000;30/08/2023
2482;3840;31/08/2023
5293;1063,59;31/08/2023
1627;206,5;31/08/2023
2482;2862,5;31/08/2023
2482;7200;31/08/2023
7387;191,8;31/08/2023
8341;705,3;20/09/2023
1213;595,55;20/09/2023
7658;509,2;21/09/2023
4262;1021,4;21/09/2023
5932;1432,62;21/09/2023
7143;551,7;22/09/2023
5672;6042,28;22/09/2023
1215;280;16/10/2023
9250;928;16/10/2023
294;279;16/10/2023
6252;560,7;16/10/2023
8596;357,67;16/10/2023
5439;472,64;16/10/2023
5477;445;16/10/2023
8715;1320,5;16/10/2023
8423;1656,5;14/11/2023
6457;1003,84;14/11/2023
4732;398;14/11/2023
601;289,69;14/11/2023
6352;939,59;14/11/2023
5881;362,7;14/11/2023
6551;1301,48;14/11/2023
8054;3525;14/11/2023
2281;1295;14/11/2023
410;405,96;31/08/2023
4589;618,22;31/08/2023
6688;239,2;31/08/2023
6987;478,4;31/08/2023
3903;247,7;04/09/2023
4027;204,1;11/10/2023
8937;594,74;13/10/2023
429;2074;16/10/2023
8135;3204,39;16/10/2023
7904;214,3;16/10/2023
4169;259,2;16/10/2023
7658;712,8;16/10/2023
6977;1113,19;20/11/2023
6785;272,1;20/11/2023
4540;271,5;20/11/2023
2550;176;20/11/2023
8584;557,5;20/11/2023
6956;441;20/11/2023
15;308,65;20/11/2023
9595;167,07;01/12/2023
9580;172,5;01/12/2023
9755;751,86;01/12/2023
3208;580;01/12/2023
9075;480,85;01/12/2023
9404;231,48;01/12/2023
8759;246;01/12/2023
7902;1116,39;11/09/2023
9204;772,36;11/09/2023
9387;462,76;11/09/2023
1961;494,5;11/09/2023
9363;9756,38;12/09/2023
8366;618;12/09/2023
8098;177;12/09/2023
9530;156,74;12/09/2023
8279;2123;23/10/2023
9024;779,96;23/10/2023
5686;441;23/10/2023
7766;155,5;23/10/2023
3345;770,14;25/10/2023
81;1044,65;25/10/2023
86;3279,99;25/10/2023
8023;763,4;25/10/2023
6073;1303,5;14/11/2023
4669;208,52;14/11/2023
5850;650;14/11/2023
3175;1188;14/11/2023
75;1396,7;14/11/2023
6352;1542;14/11/2023
6729;5445;14/11/2023
9014;3556,62;14/11/2023
4871;582,6;06/12/2023
1144;2111,6;06/12/2023
3953;290,23;06/12/2023
6457;468;06/12/2023
5686;195;06/12/2023
8984;181,87;06/12/2023
9761;4341,7;06/12/2023
8664;558;06/12/2023
8666;815,75;06/12/2023
5850;5798,7;30/08/2023
5728;2842,48;31/08/2023
8325;0;31/08/2023
6446;220,5;01/09/2023
1220;316,3;04/09/2023
968;373,5;05/09/2023
7160;219,6;28/09/2023
1490;728,28;28/09/2023
5850;1740;28/09/2023
405;167;29/09/2023
4871;1557,17;29/09/2023
8602;2564,7;29/09/2023
3804;1871,2;29/09/2023
8132;6052,96;29/09/2023
8885;955;25/10/2023
6857;4187;25/10/2023
5623;475,7;25/10/2023
4571;301,5;25/10/2023
8744;540,5;25/10/2023
2220;769,8;25/10/2023
5430;966,5;25/10/2023
6457;207,57;25/10/2023
5071;413,4;25/10/2023
8999;285,5;22/11/2023
6523;2391,7;22/11/2023
652;783,3;22/11/2023
739;1400;22/11/2023
6692;480,8;22/11/2023
9768;321,38;22/11/2023
4594;274,2;23/11/2023
775;449;23/11/2023
1970;175;01/09/2023
5430;1053,9;01/09/2023
5964;817,68;01/09/2023
5048;177;05/09/2023
1529;340;05/09/2023
6837;338;05/09/2023
847;908,5;05/09/2023
7658;188,3;22/09/2023
3600;1614,14;22/09/2023
8652;3318;22/09/2023
1167;668,93;22/09/2023
5680;548,69;27/09/2023
8054;1704;27/09/2023
6068;855,99;16/10/2023
132;1252,5;17/10/2023
9225;442;19/10/2023
9662;269,35;19/10/2023
8997;848,4;20/10/2023
6207;216;23/10/2023
7485;168;23/10/2023
8944;301,89;23/10/2023
7899;386;14/11/2023
9580;419;14/11/2023
652;723,6;16/11/2023
5449;2258,8;17/11/2023
5872;269;20/11/2023
6082;260,75;20/11/2023
9792;204,4;20/11/2023
9638;173;20/11/2023
2106;1608;04/09/2023
2793;485,2;04/09/2023
9595;634,9;04/09/2023
72;412,5;04/09/2023
5395;555,6;05/09/2023
4466;360;05/09/2023
8135;3629,28;05/09/2023
7098;0;17/10/2023
9691;35,8;17/10/2023
5728;275,66;19/10/2023
5737;394,25;19/10/2023
9042;204,4;20/10/2023
3404;351,2;20/10/2023
5663;554;20/10/2023
9257;402,31;20/10/2023
1752;165,8;20/11/2023
5013;1018,51;20/11/2023
8744;313,9;21/11/2023
824;530,65;20/11/2023
5679;1175,83;20/11/2023
8333;954,05;20/11/2023
5399;295,9;20/11/2023
1576;1498,05;20/11/2023
1167;726;01/12/2023
4101;237,5;01/12/2023
2944;992;01/12/2023
4051;324;01/12/2023
5932;1011;01/12/2023
431;260,65;01/12/2023
1233;167;12/09/2023
9459;150,74;12/09/2023
4559;225,4;12/09/2023
137;177,62;12/09/2023
8652;0;27/10/2023
2220;204,8;30/10/2023
5994;1231,31;30/10/2023
7483;188;30/10/2023
3953;415;30/10/2023
8406;1082,31;30/10/2023
6597;259;30/10/2023
7387;1348,5;30/10/2023
9022;660;30/10/2023
8964;173,8;14/11/2023
5676;1301,04;16/11/2023
5663;658,5;14/11/2023
611;173,5;14/11/2023
462;118,8;15/11/2023
7056;159,5;16/11/2023
5492;807,7;16/11/2023
6894;1121,25;06/12/2023
2598;1628,56;06/12/2023
8962;396,2;06/12/2023
5667;1487,61;06/12/2023
7658;385,65;06/12/2023
7644;551,2;06/12/2023
2038;498;06/12/2023
9555;1438,65;06/12/2023
6549;657,24;06/09/2023
6689;1085;06/09/2023
6690;841;06/09/2023
3267;425,27;11/09/2023
5684;1497,4;11/09/2023
9268;1010;11/09/2023
105;158;11/09/2023
6125;2215,05;29/09/2023
716;840;29/09/2023
3241;9832,04;29/09/2023
2036;2544,23;29/09/2023
105;3632,17;30/09/2023
5138;0;02/10/2023
6785;169,51;02/10/2023
75;2006,59;25/10/2023
8150;239;25/10/2023
262;381,88;25/10/2023
8423;3108,94;25/10/2023
7899;719,7;25/10/2023
76;1234,85;25/10/2023
9333;738,56;25/10/2023
122;297,9;26/10/2023
1220;195;23/11/2023
9574;158;24/11/2023
9349;1793,18;24/11/2023
5989;599,58;24/11/2023
7285;2221,15;24/11/2023
9687;335,24;24/11/2023
5737;749,45;24/11/2023
7302;1131,76;05/09/2023
3953;328,49;05/09/2023
8610;168,55;05/09/2023
6543;236;05/09/2023
8864;540;05/09/2023
4498;537,5;05/09/2023
88;1710,95;05/09/2023
96;405,82;05/09/2023
8494;398,27;05/09/2023
8423;4259,7;27/09/2023
5048;249;27/09/2023
9447;154,72;27/09/2023
76;1089,04;27/09/2023
9204;2023,55;27/09/2023
6823;154,9;27/09/2023
4651;7619;28/09/2023
7883;921,9;23/10/2023
7373;300;23/10/2023
1961;1219,57;23/10/2023
5987;308,2;23/10/2023
8261;415;23/10/2023
4555;309,99;23/10/2023
4552;557,3;23/10/2023
824;351,95;23/10/2023
6046;398;23/10/2023
2039;369;20/11/2023
741;1477,39;20/11/2023
593;1536;20/11/2023
4539;151,2;20/11/2023
4846;3376,44;20/11/2023
7515;277,11;21/11/2023
4668;477,9;21/11/2023
9715;510,3;21/11/2023
410;158;05/09/2023
801;855,5;05/09/2023
5976;552,7;05/09/2023
9299;228;06/09/2023
4651;4394,5;06/09/2023
5826;516,5;06/09/2023
1171;159,98;08/09/2023
4700;269;08/09/2023
1167;317,5;20/10/2023
6823;268;20/10/2023
7902;1772,2;20/10/2023
3772;394,4;20/10/2023
740;275,85;20/10/2023
6304;327;25/10/2023
9737;921,5;25/10/2023
6311;1035,5;25/10/2023
7738;624,8;21/11/2023
338;1063,85;21/11/2023
9204;1762;21/11/2023
9478;387,36;22/11/2023
2850;189,78;22/11/2023
9648;9358,1;22/11/2023
8560;683,72;22/11/2023
9580;278,9;22/11/2023
9755;304,32;01/12/2023
740;822;01/12/2023
4651;10783;01/12/2023
6827;651;01/12/2023
5964;546,53;01/12/2023
105;186;01/12/2023
5034;1822,43;01/12/2023
6597;338;01/12/2023
8413;4080;01/12/2023
1631;0;13/09/2023
6753;1292,68;13/09/2023
8135;3175,85;13/09/2023
1000;3247,5;13/09/2023
7514;510;13/09/2023
6125;179,2;13/09/2023
6068;330,6;13/09/2023
5679;612,5;14/09/2023
5138;260,96;30/10/2023
5950;277,3;30/10/2023
9268;409;30/10/2023
4782;261,1;30/10/2023
1447;262,53;30/10/2023
2764;457,1;30/10/2023
5724;939,1;30/10/2023
9280;210,7;30/10/2023
1809;889;30/10/2023
9204;536;16/11/2023
6326;721,1;16/11/2023
1220;261;16/11/2023
9065;400,85;16/11/2023
2221;1023,6;16/11/2023
294;2112;16/11/2023
9847;153;06/12/2023
8655;1804,91;06/12/2023
6427;959,85;06/12/2023
6337;3425;06/12/2023
6874;156,7;06/12/2023
5679;195;06/12/2023
9510;200,3;06/12/2023
5399;530,6;06/12/2023
5200;350,69;06/12/2023
9206;1108,1;11/09/2023
6597;1120;11/09/2023
6269;659,93;11/09/2023
5654;495,67;11/09/2023
7961;1872;11/09/2023
8778;784,49;11/09/2023
7672;2124;11/09/2023
8137;1219,6;12/09/2023
5681;321,2;02/10/2023
5989;352,52;02/10/2023
7658;630,7;02/10/2023
6311;3926,09;02/10/2023
4945;1380,16;02/10/2023
5492;574,78;02/10/2023
8065;514,5;02/10/2023
7326;773,1;02/10/2023
6770;757,5;27/10/2023
6185;150;27/10/2023
8177;487,95;28/10/2023
4262;5578,78;31/10/2023
6442;1039,84;31/10/2023
8309;971,22;31/10/2023
3715;757,79;31/10/2023
9076;519,41;31/10/2023
9798;98;24/11/2023
2106;6004,8;24/11/2023
8762;314,12;24/11/2023
9776;226,9;24/11/2023
3288;684,49;27/11/2023
4152;386,8;27/11/2023
9706;2265,77;27/11/2023
8135;255;28/11/2023
6984;1786,84;05/09/2023
845;276;05/09/2023
86;1056,57;05/09/2023
8937;2298,07;05/09/2023
1845;160,7;05/09/2023
294;727,8;05/09/2023
81;1246,23;05/09/2023
7644;508,67;28/09/2023
2482;7500;28/09/2023
9643;532,5;28/09/2023
5422;1512,65;29/09/2023
5684;3808;29/09/2023
1962;233;29/09/2023
4871;194,2;29/09/2023
6068;767,2;24/10/2023
8937;1576,62;24/10/2023
8997;1272,26;24/10/2023
1916;691,3;24/10/2023
9734;221,5;24/10/2023
5990;159;24/10/2023
4846;4145,08;24/10/2023
8957;199,24;24/10/2023
7658;1000,7;24/10/2023
5872;1551,4;21/11/2023
8371;780,89;21/11/2023
8309;788,43;21/11/2023
9157;338,69;21/11/2023
4404;253,2;21/11/2023
4628;703,5;21/11/2023
8904;1656;27/11/2023
739;747,17;27/11/2023
4466;575;27/11/2023
9704;807,08;27/11/2023
3404;599,75;27/11/2023
2548;236,08;27/11/2023
308;1244,5;27/11/2023
105;1772,38;27/11/2023
9537;911,62;27/11/2023
3241;4031;07/12/2023
8637;391,22;07/12/2023
9314;1003,28;07/12/2023
5430;398;07/12/2023
8787;428,17;07/12/2023
8186;331,9;07/12/2023
8366;295;07/12/2023
1281;654,28;08/12/2023
9204;514;20/09/2023
5950;477,7;20/09/2023
8937;1112;20/09/2023
6352;2902,79;20/09/2023
4479;460;20/09/2023
7077;460;20/09/2023
76;720,28;20/09/2023
4189;750,47;20/09/2023
80;1723,26;18/10/2023
86;3115,06;18/10/2023
7273;1095;19/10/2023
5966;485,4;19/10/2023
6618;1620;19/10/2023
2550;197;19/10/2023
9281;1089,5;19/10/2023
4273;197;19/10/2023
7296;1350;10/11/2023
4240;163,15;10/11/2023
6241;548;10/11/2023
8988;778,5;10/11/2023
294;3212;10/11/2023
8510;3780;10/11/2023
9556;1018,5;10/11/2023
8655;609,3;10/11/2023
4425;747,5;05/12/2023
8425;387,6;06/12/2023
9553;272,7;06/12/2023
6956;1007,71;06/12/2023
5492;312,4;06/12/2023
7530;150;06/12/2023
7114;832,04;06/12/2023
9424;593,48;06/12/2023
2893;208;06/12/2023
1529;537,4;19/09/2023
2388;391,4;19/09/2023
8389;312,1;19/09/2023
1171;219,88;20/09/2023
8381;1164,85;19/09/2023
4051;200,4;19/09/2023
9595;160,2;21/09/2023
9718;202,54;24/10/2023
5676;1804,18;24/10/2023
8413;3594;24/10/2023
9728;2173,92;24/10/2023
8584;498;24/10/2023
9567;747,83;24/10/2023
4039;449;24/10/2023
9424;258,8;24/10/2023
8830;157,15;24/10/2023
4724;258,36;14/11/2023
9359;443,97;16/11/2023
1872;1025,55;16/11/2023
3282;411,7;16/11/2023
6407;3510;16/11/2023
9212;203,43;16/11/2023
3073;238;16/11/2023
9585;672,07;07/12/2023
8505;3699,97;07/12/2023
3718;1380;07/12/2023
7777;982,8;07/12/2023
7291;292,5;07/12/2023
103;1138,5;07/12/2023
103;1360;07/12/2023
5041;245;07/12/2023
8135;4867,38;30/08/2023
9268;390,9;31/08/2023
2482;440;31/08/2023
2482;3557,26;31/08/2023
7635;102,64;31/08/2023
4782;784;22/09/2023
5850;1794;22/09/2023
739;428,4;23/09/2023
6446;348,5;25/09/2023
6082;156,5;25/09/2023
3208;435;25/09/2023
741;1665;25/09/2023
740;2001;25/09/2023
652;696,45;18/10/2023
105;1604,7;18/10/2023
9643;314,5;18/10/2023
3662;588;18/10/2023
5114;551,31;18/10/2023
5654;119,7;18/10/2023
8325;0;18/10/2023
7485;152,33;13/11/2023
6457;360;13/11/2023
3673;235,5;13/11/2023
7766;461,4;13/11/2023
7994;336,91;16/11/2023
7994;350;16/11/2023
5492;582;15/09/2023
1490;733,4;15/09/2023
8481;181;15/09/2023
2641;991,7;15/09/2023
5180;1506;15/09/2023
3620;3094,2;15/09/2023
1167;204,5;15/09/2023
740;784;15/09/2023
5048;572,15;31/10/2023
4240;298,5;31/10/2023
716;329,4;31/10/2023
741;603,9;31/10/2023
8925;2741,23;31/10/2023
9342;348,12;31/10/2023
801;851;31/10/2023
3864;513,4;31/10/2023
4965;588,25;28/11/2023
9412;112,16;28/11/2023
5793;1130,7;28/11/2023
76;776,1;28/11/2023
86;1761,2;28/11/2023
81;2755,2;28/11/2023
8181;181,4;28/11/2023
6473;269,6;28/11/2023
9315;802,5;28/11/2023
9349;365,65;08/12/2023
7158;633;08/12/2023
9806;1810,96;09/12/2023
8744;1017;09/12/2023
8824;1390;09/12/2023
7373;427,9;09/12/2023
120;695;09/12/2023
132;1524;09/12/2023
4965;529,29;26/09/2023
3404;357;26/09/2023
9669;150;27/09/2023
5480;313,5;29/09/2023
9313;219;19/10/2023
7426;6189;23/10/2023
8979;232,3;23/10/2023
9565;248,85;23/10/2023
9608;183,76;23/10/2023
1220;187,9;23/10/2023
5679;696,75;23/10/2023
8435;7563,8;23/10/2023
5180;1011;23/10/2023
5850;1034,28;10/11/2023
7051;198,25;10/11/2023
7961;774,9;10/11/2023
8931;168,6;10/11/2023
2246;207;10/11/2023
3662;404,94;10/11/2023
4766;1290,95;13/11/2023
9768;324,85;06/12/2023
4932;657;07/12/2023
5941;326,9;07/12/2023
8327;1239,31;07/12/2023
834;1058,9;07/12/2023
9847;222;07/12/2023
3718;1507;07/12/2023
672;230,05;07/12/2023
8481;1989,4;07/12/2023
6591;700,87;21/09/2023
9555;545,16;21/09/2023
9648;32266,79;22/09/2023
4552;152,8;25/09/2023
5319;1099,34;25/09/2023
2106;2013,6;24/10/2023
8936;1744,25;24/10/2023
6264;396;24/10/2023
9355;565;24/10/2023
4724;138,1;24/10/2023
4668;211;24/10/2023
4669;165,4;24/10/2023
4027;154,5;24/10/2023
7193;911,15;24/10/2023
81;990,72;16/11/2023
1215;168;16/11/2023
7777;520;16/11/2023
238;587;16/11/2023
5500;462,6;16/11/2023
9363;4814,5;16/11/2023
3944;1179,5;16/11/2023
8341;1979,06;13/10/2023
9349;744;13/10/2023
6846;1275;13/10/2023
2388;1816;13/10/2023
1447;889,67;13/10/2023
8137;390,8;13/10/2023
5690;174,15;13/10/2023
1962;179,6;13/10/2023
1576;1902;31/08/2023
5518;541,44;31/08/2023
7644;162,9;31/08/2023
1114;568,8;31/08/2023
7980;1224;04/09/2023
1236;441;04/09/2023
5990;2370;25/09/2023
3720;347,6;25/09/2023
1481;730,27;25/09/2023
105;4687,14;25/09/2023
3417;249;25/09/2023
9512;200;25/09/2023
5926;662,28;19/10/2023
2382;7189,4;19/10/2023
2382;3489,76;19/10/2023
5585;446,29;19/10/2023
8988;418,5;19/10/2023
5492;154,9;20/10/2023
8443;1014,27;20/10/2023
3423;276;20/10/2023
6774;428,85;30/10/2023
9742;0;09/11/2023
8920;459;09/11/2023
9359;0;09/11/2023
81;1279,2;16/11/2023
9036;447,5;16/11/2023
4169;817;16/11/2023
6337;630;18/09/2023
5138;210;19/09/2023
8964;443,53;19/09/2023
4668;183,9;19/09/2023
9281;744;19/09/2023
9281;643,2;19/09/2023
7364;585,3;19/09/2023
8744;244;19/09/2023
9537;1689,04;19/09/2023
1628;515;31/10/2023
8788;432,25;31/10/2023
9753;263,2;31/10/2023
9359;295,5;06/11/2023
6840;2101,9;07/11/2023
9769;167,5;08/11/2023
4662;2388;08/11/2023
6185;429;29/11/2023
7161;1068,18;29/11/2023
5430;1603,5;29/11/2023
8741;349,13;29/11/2023
6459;2876,24;29/11/2023
462;3082;29/11/2023
8505;5329,01;29/11/2023
5247;687;29/11/2023
7949;780,35;12/09/2023
5676;2417,52;21/09/2023
5535;829;09/12/2023
179;1745;09/12/2023
12;2226,5;09/12/2023
174;557,5;09/12/2023
112;1390;09/12/2023
5941;561,7;02/10/2023
9589;304,8;02/10/2023
5771;241,85;02/10/2023
1033;176,38;02/10/2023
6246;651,97;02/10/2023
6977;717,66;02/10/2023
4932;945,5;23/10/2023
8726;342,3;23/10/2023
1752;316,8;23/10/2023
8333;738,5;23/10/2023
1233;332,3;23/10/2023
105;2115,83;23/10/2023
8368;390,15;23/10/2023
9639;201,5;23/10/2023
7961;1440,63;13/11/2023
5679;792,4;13/11/2023
741;1376,17;13/11/2023
739;656,23;13/11/2023
9478;268,64;13/11/2023
8672;3093,16;13/11/2023
4932;1226,15;13/11/2023
8366;767,7;13/11/2023
6246;266;13/11/2023
8186;505;22/08/2023
8372;185,7;22/08/2023
6551;1285;22/08/2023
86;1226,04;22/08/2023
8368;367,3;22/08/2023
6442;972,46;22/08/2023
716;655;08/09/2023
4932;336,65;25/09/2023
5415;303,15;25/09/2023
5;563,5;25/09/2023
3620;746,55;25/09/2023
739;545;25/09/2023
3175;5220,54;25/09/2023
2482;3050;26/09/2023
1942;2945;26/09/2023
7158;865,41;24/10/2023
6133;400,15;24/10/2023
5414;293,36;24/10/2023
8309;704,34;24/10/2023
5500;288,9;24/10/2023
6729;4258,02;24/10/2023
8338;305,2;24/10/2023
5750;446,6;24/10/2023
327;2387;24/10/2023
9307;384,99;16/11/2023
4555;425,28;16/11/2023
5959;421,5;16/11/2023
9724;234,68;16/11/2023
437;695;16/11/2023
8602;1360;16/11/2023
7370;3518,36;16/11/2023
4965;456,18;21/08/2023
6956;641,72;20/09/2023
8354;478,6;20/09/2023
8494;372,28;20/09/2023
7556;751,95;18/10/2023
6241;452;05/10/2023
4849;279,6;05/10/2023
12;242;05/10/2023
1213;329,5;06/09/2023
8505;3540;06/09/2023
6457;1410;06/09/2023
8142;171,7;06/09/2023
9592;273,75;06/09/2023
3715;607,51;06/09/2023
6753;314,71;06/09/2023
8937;761,41;06/09/2023
1171;339,5;26/09/2023
5679;356;26/09/2023
7121;491,46;26/09/2023
8815;304,7;26/09/2023
1845;156,45;26/09/2023
8854;511,3;26/09/2023
7658;663,3;26/09/2023
8023;635,7;26/09/2023
7302;853,91;26/09/2023
2641;265,89;20/10/2023
9677;999,13;20/10/2023
672;902,3;20/10/2023
6442;640,6;20/10/2023
5941;263,2;20/10/2023
3282;271;20/10/2023
4594;569,94;20/10/2023
7758;288,08;20/10/2023
8353;495,32;20/10/2023
2036;1926,97;15/08/2023
5430;488,8;15/08/2023
6457;1492,5;15/08/2023
9569;1115,41;15/08/2023
6547;0;17/08/2023
7904;0;17/08/2023
4871;652,25;18/08/2023
5108;1348,5;18/08/2023
5075;385,72;20/09/2023
8999;696,81;20/09/2023
3175;1169,9;20/09/2023
7825;437,66;20/09/2023
1144;1102;21/09/2023
4651;400;21/09/2023
2039;1178,98;21/09/2023
4425;2642,5;21/09/2023
9416;380;08/11/2023
294;2403,94;08/11/2023
8988;302,5;08/11/2023
7363;181,4;08/11/2023
8757;1719,8;08/11/2023
2388;1633,8;08/11/2023
2038;1316,33;10/11/2023
4539;611,7;13/11/2023
5941;477,9;30/11/2023
5994;641,82;30/11/2023
8132;10999,19;30/11/2023
482;968,34;01/12/2023
8715;251,13;01/12/2023
6311;14390;01/12/2023
5681;216,9;01/12/2023
5480;542,24;18/08/2023
5477;503,82;18/08/2023
9172;193,8;18/08/2023
8323;690;18/08/2023
6523;3674,66;24/08/2023
8744;966,4;06/09/2023
6729;1688,71;06/09/2023
652;466,5;02/10/2023
8715;1322,72;02/10/2023
9683;355,05;02/10/2023
410;4541,78;02/10/2023
3404;667,2;02/10/2023
7351;1108,86;02/10/2023
497;197,3;02/10/2023
1171;239,97;02/10/2023
1447;614,37;23/10/2023
5654;571,6;23/10/2023
6311;933,53;23/10/2023
6984;1103,25;23/10/2023
1517;438,8;23/10/2023
4782;506,54;23/10/2023
1576;775;23/10/2023
3339;176,6;23/10/2023
1281;762,7;23/10/2023
4730;198;13/11/2023
5966;621;13/11/2023
3864;356,8;13/11/2023
6977;100,9;13/11/2023
5959;823,95;13/11/2023
3643;240;13/11/2023
4594;203,76;13/11/2023
8671;243,9;16/08/2023
3281;1342,75;16/08/2023
4874;186,8;16/08/2023
9386;3066;23/08/2023
6770;748,68;23/08/2023
8787;181,36;23/08/2023
5482;623,63;23/08/2023
2850;348,25;23/08/2023
7351;1272;26/09/2023
2221;0;26/09/2023
7485;0;26/09/2023
7485;521,5;29/09/2023
6945;292,5;28/09/2023
7338;504;02/10/2023
