CODCLI,dcadastro_dias,d1,d2,d3,dmedia,ddesvio,r,f,v,Y,clr,clf,clv,rfv,cluster
7182,884,21,70,63,51.333333333333336,26.501572280401277,624,13,6085.84,NA,1,2,1,4,baixo valor
7184,883,10,24,13,15.666666666666666,7.371114795831994,737,11,7001.98,NA,1,2,1,4,baixo valor
7192,882,1,13,8,7.333333333333333,6.027713773341708,700,21,53143.5,NA,1,2,1,4,baixo valor
7193,874,7,7,7,7,0,2,83,47436.81,7,3,1,1,5,médio valor
7196,842,13,6,22,13.666666666666666,8.020806277010642,21,29,17066.27,61,3,2,1,6,médio valor
7198,877,23,3,32,19.333333333333332,14.843629385474879,707,8,1694.42,NA,1,2,1,4,baixo valor
7199,877,84,63,21,56,32.07802986469088,92,27,16599.94,NA,3,2,1,6,médio valor
7200,877,19,14,9,14,5,490,25,5599.67,NA,3,2,1,6,médio valor
7204,874,56,28,22,35.333333333333336,18.14754345175493,294,23,18822.44,NA,3,2,1,6,médio valor
7211,870,70,61,42,57.666666666666664,14.294521094927712,8,14,3033.54,62,3,2,1,6,médio valor
7213,867,145,41,43,76.33333333333333,59.47548514584251,638,4,919.54,NA,1,2,1,4,baixo valor
7217,868,1,43,34,26,22.11334438749598,446,10,13914,NA,3,2,1,6,médio valor
7219,868,44,49,54,49,5,678,5,2007.19,NA,1,2,1,4,baixo valor
7223,867,44,34,113,63.666666666666664,43.015501081974314,26,17,17069.99,52,3,2,1,6,médio valor
7224,867,57,22,61,46.666666666666664,21.455380055672126,489,13,25812.49,NA,3,2,1,6,médio valor
7227,866,15,14,22,17,4.358898943540674,712,12,3228.63,NA,1,2,1,4,baixo valor
7228,859,20,28,32,26.666666666666668,6.110100926607787,632,6,3982.7200000000003,NA,1,2,1,4,baixo valor
7229,862,36,28,63,42.333333333333336,18.33939293797189,22,29,39456.28,72,3,2,1,6,médio valor
7230,861,12,402,61,158.33333333333334,212.43901085566497,119,19,10439.05,NA,3,2,1,6,médio valor
7231,861,88,35,17,46.666666666666664,36.90979996333404,358,10,4125.24,NA,3,2,1,6,médio valor
7233,861,81,87,92,86.66666666666667,5.507570547286102,152,9,2102.82,NA,3,2,1,6,médio valor
7235,855,7,11,24,14,8.888194417315589,660,8,1643,NA,1,2,1,4,baixo valor
7236,859,7,113,12,44,59.80802621722272,497,14,19040.63,NA,3,2,1,6,médio valor
7239,819,35,17,11,21,12.489995996796797,278,36,17064.52,NA,3,2,1,6,médio valor
7242,856,21,14,173,69.33333333333333,89.84616482261963,245,41,12498.2,NA,3,2,1,6,médio valor
7243,854,12,15,27,18,7.937253933193772,723,11,7546.4,NA,1,2,1,4,baixo valor
7245,853,15,14,36,21.666666666666668,12.42309676905615,307,16,11397.51,NA,3,2,1,6,médio valor
7246,853,2,46,41,29.666666666666668,24.090108620206205,686,8,4188.71,NA,1,2,1,4,baixo valor
7248,852,49,28,28,35,12.12435565298214,425,12,6102.68,NA,3,2,1,6,médio valor
7250,849,23,13,22,19.333333333333332,5.507570547286102,791,4,3579,NA,1,2,1,4,baixo valor
7251,848,54,50,198,100.66666666666667,84.31686268673268,504,5,1113,NA,3,2,1,6,médio valor
7252,743,13,17,7,12.333333333333334,5.033222956847166,497,23,8023.85,NA,3,2,1,6,médio valor
7253,847,22,69,51,47.333333333333336,23.713568549109883,460,16,6542.21,NA,3,2,1,6,médio valor
7255,847,55,42,22,39.666666666666664,16.623276853055575,581,10,3247.09,NA,1,2,1,4,baixo valor
7258,846,47,20,100,55.666666666666664,40.69807530256601,652,6,1899.3,NA,1,2,1,4,baixo valor
7259,847,7,7,7,7,0,2,150,77696.83,9,3,1,1,5,médio valor
7261,817,21,64,6,30.333333333333332,30.105370506494907,719,5,420.08000000000004,NA,1,2,1,4,baixo valor
7270,834,14,50,62,42,24.979991993593593,8,58,13475.57,14,3,1,1,5,médio valor
7273,835,43,40,20,34.333333333333336,12.503332889007368,1,32,24347.36,7,3,2,1,6,médio valor
7276,832,56,55,32,47.666666666666664,13.576941236277534,681,5,5056.9,NA,1,2,1,4,baixo valor
7277,833,50,154,49,84.33333333333333,60.33517492585344,447,7,1462,NA,3,2,1,6,médio valor
7279,833,36,61,88,61.666666666666664,26.00640946638604,468,10,3679.91,NA,3,2,1,6,médio valor
7280,799,28,191,28,82.33333333333333,94.108093877909,279,9,8342.74,NA,3,2,1,6,médio valor
7281,832,45,161,28,78,72.38093671679029,118,29,8574.03,NA,3,2,1,6,médio valor
7282,496,6,14,8,9.333333333333334,4.163331998932265,258,13,10321.93,NA,3,2,1,6,médio valor
7285,810,24,24,18,22,3.4641016151377544,44,33,38136.83,72,3,2,1,6,médio valor
7289,825,8,34,20,20.666666666666668,13.012814197295423,713,7,2050.6,NA,1,2,1,4,baixo valor
7291,825,34,14,9,19,13.228756555322953,7,21,5748.6900000000005,28,3,2,1,6,médio valor
7296,825,63,22,44,43,20.518284528683193,19,17,24193.05,53,3,2,1,6,médio valor
7298,819,63,13,1,25.666666666666668,32.88363321370273,120,33,26563.11,NA,3,2,1,6,médio valor
7299,821,124,126,27,92.33333333333333,56.58916268450465,513,5,825.36,NA,3,2,1,6,médio valor
7300,819,50,56,15,40.333333333333336,22.143471573656495,105,30,22341.329999999998,NA,3,2,1,6,médio valor
7302,799,7,7,5,6.333333333333333,1.1547005383792515,2,119,90138.31999999999,8,3,1,1,5,médio valor
7303,817,14,21,33,22.666666666666668,9.60902353693305,589,13,10841.46,NA,1,2,1,4,baixo valor
7306,814,114,63,74,83.66666666666667,26.839026311200886,273,23,10357.4,NA,3,2,1,6,médio valor
7308,798,7,13,91,37,46.861498055439924,2,41,27943.29,17,3,2,1,6,médio valor
7313,716,125,15,118,86,61.587336360651285,231,8,2589.89,NA,3,2,1,6,médio valor
7316,812,168,92,43,101,62.984124983998946,314,14,9537.16,NA,3,2,1,6,médio valor
7317,800,9,6,25,13.333333333333334,10.214368964029708,742,7,4128.36,NA,1,2,1,4,baixo valor
7318,681,30,14,56,33.333333333333336,21.197484127446195,210,7,5304.25,NA,3,2,1,6,médio valor
7319,798,112,65,21,66,45.50824101193101,573,5,1103.7,NA,1,2,1,4,baixo valor
7321,789,46,66,349,153.66666666666666,169.4589429134188,29,28,48935.49,NA,3,2,1,6,médio valor
7323,805,8,7,22,12.333333333333334,8.386497083606082,699,8,1469.1200000000001,NA,1,2,1,4,baixo valor
7326,811,27,34,19,26.666666666666668,7.505553499465135,2,29,15130.21,10,3,2,1,6,médio valor
7328,810,76,27,12,38.333333333333336,33.471380810079125,695,4,1549.69,NA,1,2,1,4,baixo valor
7330,805,73,9,9,30.333333333333332,36.95041722813605,121,74,30487.18,NA,3,1,1,5,médio valor
7335,716,61,13,32,35.333333333333336,24.172987679087857,316,9,2790.2,NA,3,2,1,6,médio valor
7338,811,36,19,16,23.666666666666668,10.785793124908958,85,47,21417.739999999998,106,3,2,1,6,médio valor
7341,805,44,27,30,33.666666666666664,9.0737717258774655,531,10,3711.7,NA,3,2,1,6,médio valor
7342,730,217,3,5,75,122.97967311714567,468,7,11710.76,NA,3,2,1,6,médio valor
7350,805,41,111,36,62.666666666666664,41.93248541803041,219,12,5941.99,NA,3,2,1,6,médio valor
7351,805,11,3,4,6,4.358898943540674,2,101,153503.23,7,3,1,2,6,médio valor
7352,797,33,31,31,31.666666666666668,1.1547005383792515,533,11,18993.7,NA,3,2,1,6,médio valor
7357,719,14,47,27,29.333333333333332,16.623276853055575,583,6,1885.4,NA,1,2,1,4,baixo valor
7359,804,506,64,89,219.66666666666666,248.28679653443785,12,8,1572.6,NA,3,2,1,6,médio valor
7362,799,9,14,21,14.666666666666666,6.027713773341708,755,4,746.77,NA,1,2,1,4,baixo valor
7363,797,6,8,8,7.333333333333333,1.1547005383792515,29,56,61735.64,55,3,1,1,5,médio valor
7364,792,28,42,20,30,11.135528725660043,16,23,7907.81,35,3,2,1,6,médio valor
7366,800,27,1,14,14,13,16,38,44966.26,21,3,2,1,6,médio valor
7370,798,5,7,1,4.333333333333333,3.0550504633038935,0,143,318606.57,2,3,1,2,6,médio valor
7373,798,7,13,15,11.666666666666666,4.163331998932265,0,55,28365.96,22,3,2,1,6,médio valor
7377,762,25,39,24,29.333333333333332,8.386497083606082,495,11,17003.18,NA,3,2,1,6,médio valor
7378,782,57,78,66,67,10.535653752852738,518,5,821.9,NA,3,2,1,6,médio valor
7379,797,11,31,32,24.666666666666668,11.846237095944574,723,4,1369.74,NA,1,2,1,4,baixo valor
7380,796,10,7,14,10.333333333333334,3.5118845842842465,566,17,12055.61,NA,3,2,1,6,médio valor
7381,698,40,1,36,25.666666666666668,21.455380055672126,518,8,11065.71,NA,3,2,1,6,médio valor
7386,797,19,30,19,22.666666666666668,6.3508529610858835,520,8,1352,NA,3,2,1,6,médio valor
7387,797,12,12,7,10.333333333333334,2.886751345948129,9,41,26322.95,16,3,2,1,6,médio valor
7388,757,55,88,77,73.33333333333333,16.802777548171413,13,19,14959.85,63,3,2,1,6,médio valor
7389,715,60,64,85,69.66666666666667,13.428824718989125,506,4,1883.3,NA,3,2,1,6,médio valor
7390,792,21,12,14,15.666666666666666,4.725815626252608,198,31,14646.19,NA,3,2,1,6,médio valor
7391,796,56,1,79,45.333333333333336,40.079088479322145,131,13,8967.23,NA,3,2,1,6,médio valor
7392,796,21,18,24,21,3,12,45,46607.689999999995,21,3,2,1,6,médio valor
7393,792,45,36,25,35.333333333333336,10.016652800877813,495,18,15037.4,NA,3,2,1,6,médio valor
7394,742,336,43,20,133,176.17888636269672,335,5,2287.93,NA,3,2,1,6,médio valor
7396,783,32,15,9,18.666666666666668,11.930353445448855,547,16,2963.1,NA,3,2,1,6,médio valor
7400,793,33,28,16,25.666666666666668,8.736894948054104,716,4,671.0699999999999,NA,1,2,1,4,baixo valor
7402,793,62,49,34,48.333333333333336,14.011899704655802,51,15,4424.62,91,3,2,1,6,médio valor
7403,793,28,23,40,30.333333333333332,8.736894948054104,593,8,4724.46,NA,1,2,1,4,baixo valor
7406,792,64,16,77,52.333333333333336,32.129944496269104,349,10,34020.520000000004,NA,3,2,1,6,médio valor
7407,792,4,3,7,4.666666666666667,2.0816659994661326,2,139,90606.59,7,3,1,1,5,médio valor
7408,792,26,42,41,36.333333333333336,8.962886439832502,589,8,2228,NA,1,2,1,4,baixo valor
7412,791,45,52,15,37.333333333333336,19.655363983740756,503,8,2210.7599999999998,NA,3,2,1,6,médio valor
7413,791,47,53,55,51.666666666666664,4.163331998932265,504,6,1093.6,NA,3,2,1,6,médio valor
7419,790,36,85,12,44.333333333333336,37.20663023351259,622,10,13269.06,NA,1,2,1,4,baixo valor
7420,789,20,14,14,16,3.4641016151377544,209,18,40641.53,NA,3,2,1,6,médio valor
7426,764,3,5,7,5,2,6,72,291708.75,12,3,1,2,6,médio valor
7427,783,14,15,13,14,1,568,12,3134.04,NA,3,2,1,6,médio valor
7428,783,21,96,49,55.333333333333336,37.89898855290644,617,4,644.32,NA,1,2,1,4,baixo valor
7430,762,26,77,29,44,28.61817604250837,497,8,2214.12,NA,3,2,1,6,médio valor
7432,765,55,42,25,40.666666666666664,15.044378795195678,510,9,3760.12,NA,3,2,1,6,médio valor
7439,785,22,6,35,21,14.52583904633395,490,16,6171.79,NA,3,2,1,6,médio valor
7441,774,57,27,21,35,19.28730152198591,537,7,2306.68,NA,3,2,1,6,médio valor
7446,782,28,7,8,14.333333333333334,11.846237095944574,721,7,1230,NA,1,2,1,4,baixo valor
7448,779,31,77,32,46.666666666666664,26.27419519858474,502,7,1851.3,NA,3,2,1,6,médio valor
7453,779,243,177,117,179,63.02380502635492,58,8,2036.49,NA,3,2,1,6,médio valor
7455,776,20,17,28,21.666666666666668,5.686240703077327,672,6,3209.02,NA,1,2,1,4,baixo valor
7459,776,35,62,14,37,24.06241883103193,581,8,1939.65,NA,1,2,1,4,baixo valor
7460,778,22,16,4,14,9.16515138991168,474,13,7431.9,NA,3,2,1,6,médio valor
7462,720,28,14,21,21,7,484,11,4570.87,NA,3,2,1,6,médio valor
7467,777,13,50,36,33,18.681541692269406,575,8,7017.71,NA,1,2,1,4,baixo valor
7468,772,15,15,13,14.333333333333334,1.1547005383792515,692,5,1770,NA,1,2,1,4,baixo valor
7469,776,49,65,68,60.666666666666664,10.214368964029708,594,4,1577,NA,1,2,1,4,baixo valor
7472,776,3,3,365,123.66666666666667,209.00079744664453,401,5,1205.6,NA,3,2,1,6,médio valor
7479,772,48,112,60,73.33333333333333,34.01960219246153,461,7,11864.18,NA,3,2,1,6,médio valor
7480,776,56,22,21,33,19.924858845171276,490,12,3030.17,NA,3,2,1,6,médio valor
7483,776,7,7,5,6.333333333333333,1.1547005383792515,9,101,41500.68,14,3,1,1,5,médio valor
7485,776,16,7,13,12,4.58257569495584,6,58,20736.35,7,3,1,1,5,médio valor
7490,751,31,26,12,23,9.848857801796104,356,14,3776.77,NA,3,2,1,6,médio valor
7491,768,5,49,28,27.333333333333332,22.00757445365875,253,17,12342.66,NA,3,2,1,6,médio valor
7492,709,34,42,37,37.666666666666664,4.041451884327381,13,19,15638.52,NA,3,2,1,6,médio valor
7494,775,22,22,26,23.333333333333332,2.309401076758503,672,5,5637.5,NA,1,2,1,4,baixo valor
7495,772,52,17,15,28,20.808652046684813,398,20,5514.85,NA,3,2,1,6,médio valor
7496,772,6,13,2,7,5.5677643628300215,751,4,1645.2,NA,1,2,1,4,baixo valor
7504,770,48,71,56,58.333333333333336,11.67618659209133,302,10,2460.41,NA,3,2,1,6,médio valor
7511,695,67,45,26,46,20.518284528683193,471,7,2627.62,NA,3,2,1,6,médio valor
7514,769,29,34,37,33.333333333333336,4.041451884327381,21,23,16690.43,35,3,2,1,6,médio valor
7515,765,50,61,57,56,5.5677643628300215,21,16,4019.4,NA,3,2,1,6,médio valor
7517,765,26,7,21,18,9.848857801796104,694,6,1643.27,NA,1,2,1,4,baixo valor
7522,764,15,27,113,51.666666666666664,53.454030094402924,518,7,5452.06,NA,3,2,1,6,médio valor
7526,761,36,13,11,20,13.892443989449804,643,9,16469.06,NA,1,2,1,4,baixo valor
7527,762,10,10,44,21.333333333333332,19.629909152447276,475,14,6655.4,NA,3,2,1,6,médio valor
7528,762,64,57,6,42.333333333333336,31.65964834506747,383,7,1499.38,NA,3,2,1,6,médio valor
7529,762,14,36,5,18.333333333333332,15.947831618540915,84,27,22084.82,NA,3,2,1,6,médio valor
7530,756,2,4,15,7,7,6,90,32599.27,12,3,1,1,5,médio valor
7536,755,14,27,1,14,13,674,6,1762.83,NA,1,2,1,4,baixo valor
7539,756,76,1,95,57.333333333333336,49.702447961175245,338,12,31449.39,NA,3,2,1,6,médio valor
7540,756,7,21,113,47,57.584720195551874,530,6,1944.47,NA,3,2,1,6,médio valor
7541,756,14,29,22,21.666666666666668,7.505553499465135,532,15,4196.23,NA,3,2,1,6,médio valor
7542,751,43,21,7,23.666666666666668,18.14754345175493,631,7,1153.49,NA,1,2,1,4,baixo valor
7546,755,3,57,97,52.333333333333336,47.1734388542253,369,8,3145.67,NA,3,2,1,6,médio valor
7550,754,194,195,57,148.66666666666666,79.38723658960132,43,11,8472.48,NA,3,2,1,6,médio valor
7551,749,26,9,2,12.333333333333334,12.342339054382412,469,26,20576.739999999998,NA,3,2,1,6,médio valor
7555,755,29,42,70,47,20.952326839756964,614,4,1475.29,NA,1,2,1,4,baixo valor
7556,749,7,7,7,7,0,0,67,31378.89,7,3,1,1,5,médio valor
7557,755,3,178,21,67.33333333333333,96.26179581398497,44,65,96860.57,NA,3,1,2,6,médio valor
7558,755,81,143,1,75,71.18988692223074,530,4,3645,NA,3,2,1,6,médio valor
7559,747,46,28,42,38.666666666666664,9.451631252505216,491,9,15339.23,NA,3,2,1,6,médio valor
7561,754,106,41,22,56.333333333333336,44.04921490030592,12,11,1713.07,NA,3,2,1,6,médio valor
7562,754,146,162,215,174.33333333333334,36.11555528208494,231,4,2818.91,NA,3,2,1,6,médio valor
7563,748,26,36,6,22.666666666666668,15.275252316519467,527,19,10302.23,NA,3,2,1,6,médio valor
7565,751,70,54,10,44.666666666666664,31.069813860616115,518,7,15393.25,NA,3,2,1,6,médio valor
7566,750,8,6,7,7,1,1,105,138114.21,7,3,1,2,6,médio valor
7567,751,111,23,22,52,51.09794516416487,6,25,10101.83,NA,3,2,1,6,médio valor
7569,751,76,28,46,50,24.24871130596428,79,15,6399.95,135,3,2,1,6,médio valor
7570,750,141,113,133,129,14.422205101855956,40,6,982.33,NA,3,2,1,6,médio valor
7575,749,28,13,21,20.666666666666668,7.505553499465135,497,11,8710.15,NA,3,2,1,6,médio valor
7576,749,77,30,36,47.666666666666664,25.579940057266228,538,6,2669.74,NA,3,2,1,6,médio valor
7578,749,15,19,16,16.666666666666668,2.0816659994661326,1,49,56894.63,20,3,2,1,6,médio valor
7581,749,25,8,15,16,8.54400374531753,8,17,10594.48,38,3,2,1,6,médio valor
7587,748,14,10,18,14,4,664,9,5091.73,NA,1,2,1,4,baixo valor
7589,748,73,28,91,64,32.449961479175904,492,5,894.75,NA,3,2,1,6,médio valor
7592,748,15,12,17,14.666666666666666,2.516611478423583,616,8,3020.95,NA,1,2,1,4,baixo valor
7593,741,91,7,3,33.666666666666664,49.6923870762246,156,8,5483.32,NA,3,2,1,6,médio valor
7594,747,31,73,63,55.666666666666664,21.939310229205777,79,11,25067.22,123,3,2,1,6,médio valor
7595,747,63,11,8,27.333333333333332,30.924639582917266,183,12,24701.07,211,3,2,1,6,médio valor
7596,748,615,60,53,242.66666666666666,322.4691199686155,20,4,734,57,3,2,1,6,médio valor
7598,747,32,31,21,28,6.082762530298219,107,20,16254.43,NA,3,2,1,6,médio valor
7612,743,15,441,51,169,236.24563488030842,236,4,1727.5,NA,3,2,1,6,médio valor
7613,722,38,4,1,14.333333333333334,20.55075018906447,474,39,27686.23,NA,3,2,1,6,médio valor
7614,742,27,7,2,12,13.228756555322953,567,12,17809.45,NA,3,2,1,6,médio valor
7615,729,6,27,30,21,13.076696830622021,2,29,20325.24,29,3,2,1,6,médio valor
7619,734,43,60,70,57.666666666666664,13.650396819628847,449,6,12537.8,NA,3,2,1,6,médio valor
7624,737,144,150,84,126,36.49657518178932,128,7,2284.25,NA,3,2,1,6,médio valor
7626,737,301,47,9,119,158.75767697972907,357,6,2973,NA,3,2,1,6,médio valor
7629,737,23,16,18,19,3.605551275463989,495,15,3498.58,NA,3,2,1,6,médio valor
7635,735,58,55,10,41,26.888659319497503,40,15,1954.5,61,3,2,1,6,médio valor
7640,734,61,8,79,49.333333333333336,36.90979996333404,323,12,19170.44,NA,3,2,1,6,médio valor
7642,734,79,35,14,42.666666666666664,33.17127271199182,581,5,1141.75,NA,1,2,1,4,baixo valor
7644,730,5,1,10,5.333333333333333,4.509249752822894,7,75,42523.29,8,3,1,1,5,médio valor
7645,733,24,27,27,26,1.7320508075688772,622,6,3963.5,NA,1,2,1,4,baixo valor
7648,730,4,85,71,53.333333333333336,43.293571501244074,43,14,14908.46,66,3,2,1,6,médio valor
7651,729,85,33,1,39.666666666666664,42.39496825489239,14,16,3372.45,NA,3,2,1,6,médio valor
7652,729,30,36,29,31.666666666666668,3.7859388972001824,509,6,3811.25,NA,3,2,1,6,médio valor
7654,728,31,33,9,24.333333333333332,13.316656236958787,608,6,1887.01,NA,1,2,1,4,baixo valor
7657,727,10,7,7,8,1.7320508075688772,699,5,2099.88,NA,1,2,1,4,baixo valor
7658,147,5,9,3,5.666666666666667,3.0550504633038935,2,31,15519.88,7,3,2,1,6,médio valor
7662,723,111,36,18,55,49.3254498205541,44,24,12265.56,NA,3,2,1,6,médio valor
7664,722,35,22,27,28,6.557438524302,236,11,13509.46,NA,3,2,1,6,médio valor
7667,722,8,12,16,12,4,595,7,5034.32,NA,1,2,1,4,baixo valor
7669,722,70,35,42,49,18.520259177452136,470,6,8130.17,NA,3,2,1,6,médio valor
7670,722,55,93,41,63,26.90724809414742,533,4,1790.9,NA,3,2,1,6,médio valor
7672,716,7,9,13,9.666666666666666,3.0550504633038935,0,46,31407.01,21,3,2,1,6,médio valor
7673,693,29,27,14,23.333333333333332,8.144527815247077,469,12,24684.95,NA,3,2,1,6,médio valor
7676,713,16,12,7,11.666666666666666,4.509249752822894,371,34,29596.23,NA,3,2,1,6,médio valor
7677,719,15,8,12,11.666666666666666,3.5118845842842465,35,18,21050.09,61,3,2,1,6,médio valor
7679,721,63,70,50,61,10.14889156509222,538,4,1811.4,NA,3,2,1,6,médio valor
7681,720,36,81,207,108,88.63972021616495,7,17,9489.28,36,3,2,1,6,médio valor
7682,720,52,5,62,39.666666666666664,30.43572462310259,601,4,3124.59,NA,1,2,1,4,baixo valor
7683,721,35,671,1,235.66666666666666,377.39281038903397,14,4,2361.3,NA,3,2,1,6,médio valor
7684,631,8,24,26,19.333333333333332,9.865765724632494,509,7,2408.24,NA,3,2,1,6,médio valor
7685,720,41,91,42,58,28.583211855912904,497,5,2947.27,NA,3,2,1,6,médio valor
7686,36,2,5,5,4,1.7320508075688772,0,7,44814.3,5,3,2,1,6,médio valor
7689,720,102,130,252,161.33333333333334,79.75796720913424,236,4,2204.3199999999997,NA,3,2,1,6,médio valor
7691,702,32,31,35,32.666666666666664,2.0816659994661326,397,13,4220.16,NA,3,2,1,6,médio valor
7693,719,49,6,37,30.666666666666668,22.18858565419016,328,12,13999.11,NA,3,2,1,6,médio valor
7695,719,104,43,35,60.666666666666664,37.74034092762456,134,10,2510.7200000000003,153,3,2,1,6,médio valor
7697,705,282,322,61,221.66666666666666,140.57145276809703,40,4,1100.67,NA,3,2,1,6,médio valor
7698,716,47,27,41,38.333333333333336,10.263202878893768,534,9,5445.3099999999995,NA,3,2,1,6,médio valor
7705,716,77,67,17,53.666666666666664,32.145502536643185,15,18,18648.39,NA,3,2,1,6,médio valor
7710,715,74,37,29,46.666666666666664,24.00694344004112,120,13,5416.86,NA,3,2,1,6,médio valor
7715,714,47,73,76,65.33333333333333,15.947831618540915,385,6,12825.86,NA,3,2,1,6,médio valor
7716,714,350,36,97,161,166.49624620393098,13,12,8435.91,39,3,2,1,6,médio valor
7717,714,31,165,36,77.33333333333333,75.96271015000276,258,15,6895.66,NA,3,2,1,6,médio valor
7718,714,490,50,20,186.66666666666666,263.1222782915451,154,4,7685.5,NA,3,2,1,6,médio valor
7720,713,41,58,124,74.33333333333333,43.84442191811101,490,4,5184.8,NA,3,2,1,6,médio valor
7721,712,20,43,31,31.333333333333332,11.503622617824933,604,5,1885.55,NA,1,2,1,4,baixo valor
7722,637,8,1,5,4.666666666666667,3.5118845842842465,0,91,36464.37,7,3,1,1,5,médio valor
7724,712,70,45,25,46.666666666666664,22.54624876411447,2,14,4432.68,53,3,2,1,6,médio valor
7726,712,23,10,151,61.333333333333336,77.92517778826901,168,34,33854.31,NA,3,2,1,6,médio valor
7728,709,32,17,50,33,16.522711641858304,19,13,5942.73,38,3,2,1,6,médio valor
7731,709,435,50,41,175.33333333333334,224.92294977021206,159,5,2753.11,NA,3,2,1,6,médio valor
7732,709,34,63,69,55.333333333333336,18.717193521821944,464,6,1652.46,NA,3,2,1,6,médio valor
7733,709,18,70,7,31.666666666666668,33.6501609703926,162,9,2453.39,NA,3,2,1,6,médio valor
7735,700,14,21,147,60.666666666666664,74.84873635094539,470,8,2862.88,NA,3,2,1,6,médio valor
7736,709,63,41,23,42.333333333333336,20.033305601755625,526,5,2802.62,NA,3,2,1,6,médio valor
7737,707,42,26,251,106.33333333333333,125.54016621517327,50,18,14587.73,66,3,2,1,6,médio valor
7738,700,42,14,7,21,18.520259177452136,1,22,8001.1,17,3,2,1,6,médio valor
7739,708,90,43,34,55.666666666666664,30.072135496724094,470,5,6823.9,NA,3,2,1,6,médio valor
